WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
13301,20100111,-93.15,39.87,0.374,-0.08,0,0,0.395,0.11,0,0,0.469,0.3,0,0.173,0.602,0.88,0,1,0.545,,,,0.385,0.02,0,0,0.477,,,
13301,20100112,-93.15,39.87,0.372,-0.1,0,0,0.392,0.08,0,0,0.464,0.26,0,0.036,0.602,0.88,0,1,0.545,,,,0.382,-0.01,0,0,0.475,,,
13301,20100113,-93.15,39.87,0.37,-0.12,0,0,0.391,0.06,0,0,0.462,0.24,0,0,0.601,0.88,0,1,0.545,,,,0.38,-0.03,0,0,0.474,,,
13301,20100114,-93.15,39.87,0.369,-0.13,0.012,0,0.39,0.05,0,0,0.46,0.23,0,0,0.601,0.88,0,1,0.545,,,,0.379,-0.04,0.012,0,0.473,,,
13301,20100115,-93.15,39.87,0.374,-0.1,0.012,0.048,0.398,0.12,0,0.077,0.464,0.26,0,0.095,0.601,0.86,0,1,0.545,,,,0.386,0.01,0.012,0.054,0.476,,,
13301,20100116,-93.15,39.87,0.383,-0.03,0.012,0.119,0.41,0.22,0,0.22,0.472,0.32,0,0.238,0.601,0.83,0,1,0.545,,,,0.397,0.1,0.012,0.196,0.482,,,
13301,20100117,-93.15,39.87,0.393,0.04,0.012,0.131,0.423,0.31,0,0.363,0.481,0.39,0,0.381,0.601,0.78,0,1,0.545,,,,0.408,0.18,0.012,0.339,0.489,,,
13301,20100118,-93.15,39.87,0.406,0.14,0.012,0.226,0.436,0.42,0,0.506,0.491,0.47,0,0.524,0.601,0.75,0,1,0.545,,,,0.421,0.29,0.012,0.482,0.496,,,
13301,20100119,-93.15,39.87,0.427,0.3,0.012,0.369,0.454,0.56,0,0.649,0.503,0.56,0,0.667,0.601,0.71,0,1,0.544,,,,0.44,0.44,0.012,0.625,0.506,,,
13301,20100120,-93.15,39.87,0.452,0.49,0.012,0.512,0.472,0.7,0,0.792,0.515,0.65,0,0.81,0.601,0.68,0,1,0.544,,,,0.462,0.61,0.012,0.768,0.517,,,
13301,20100121,-93.15,39.87,0.478,0.69,0,0.655,0.49,0.84,0,0.935,0.526,0.74,0,0.952,0.601,0.65,0,1,0.544,,,,0.484,0.79,0,0.911,0.528,,,
13301,20100122,-93.15,39.87,0.498,0.83,0,0.75,0.499,0.9,0,1,0.533,0.79,0,1,0.601,0.64,0,1,0.543,,,,0.499,0.9,0,1,0.535,,,
13301,20100123,-93.15,39.87,0.514,0.93,0,0.821,0.505,0.93,0,1,0.536,0.81,0,1,0.602,0.65,0,1,0.543,,,,0.509,0.96,0,1,0.54,,,
13301,20100124,-93.15,39.87,0.529,1.03,0,0.952,0.511,0.95,0,1,0.539,0.83,0,1,0.602,0.67,0,1,0.542,,,,0.52,1.02,0,1,0.545,,,
13301,20100125,-93.15,39.87,0.541,1.1,0,1,0.516,0.97,0,1,0.541,0.84,0,1,0.602,0.69,0,1,0.542,,,,0.529,1.07,0,1,0.549,,,
13301,20100126,-93.15,39.87,0.539,1.06,0,0.958,0.518,0.95,0,1,0.542,0.84,0,1,0.602,0.7,0,1,0.542,,,,0.528,1.04,0,1,0.549,,,
13301,20100127,-93.15,39.87,0.525,0.93,0,0.815,0.515,0.9,0,0.982,0.542,0.83,0,1,0.602,0.71,0,1,0.542,,,,0.52,0.94,0,0.875,0.545,,,
13301,20100128,-93.15,39.87,0.518,0.87,0,0.758,0.504,0.79,0,0.839,0.542,0.82,0,1,0.602,0.72,0,1,0.542,,,,0.516,0.89,0,0.826,0.544,,,
13301,20100129,-93.15,39.87,,,,,0.489,0.64,0,0.696,0.535,0.75,0,0.887,0.602,0.73,0,1,0.542,,,,,,,,,,,
13301,20100130,-93.15,39.87,,,,,0.469,0.46,0.036,0.554,0.524,0.64,0,0.744,0.602,0.73,0,1,0.542,,,,,,,,,,,
13301,20100131,-93.15,39.87,,,,,0.449,0.28,0.174,0.413,0.509,0.5,0,0.601,0.602,0.73,0,1,0.541,,,,,,,,,,,
13301,20100201,-93.15,39.87,,,,,0.436,0.17,0.203,0.315,0.494,0.36,0,0.458,0.602,0.73,0,1,0.541,,,,,,,,,,,
13301,20100202,-93.15,39.87,,,,,,,,,0.478,0.22,0,0.315,0.601,0.73,0,1,0.542,,,,,,,,,,,
13301,20100203,-93.15,39.87,,,,,,,,,0.463,0.08,0,0.173,0.601,0.72,0,1,0.541,,,,,,,,,,,
13301,20100204,-93.15,39.87,,,,,,,,,0.448,-0.06,0,0.03,0.601,0.72,0,1,0.541,,,,,,,,,,,
13301,20100205,-93.15,39.87,,,,,,,,,0.44,-0.15,0,0,0.6,0.72,0,1,0.542,,,,,,,,,,,
13301,20100206,-93.15,39.87,,,,,,,,,0.436,-0.19,0,0,0.6,0.71,0,1,0.542,,,,,,,,,,,
13301,20100207,-93.15,39.87,,,,,,,,,0.435,-0.22,0,0,0.6,0.7,0,1,0.542,,,,,,,,,,,
13301,20100208,-93.15,39.87,,,,,,,,,0.435,-0.24,0.018,0,0.599,0.7,0,1,0.541,,,,,,,,,,,
13301,20100209,-93.15,39.87,,,,,,,,,0.436,-0.25,0.071,0,0.599,0.7,0,1,0.541,,,,,,,,,,,
13301,20100210,-93.15,39.87,,,,,,,,,0.437,-0.27,0.149,0,0.599,0.69,0,1,0.541,,,,,,,,,,,
13301,20100211,-93.15,39.87,,,,,,,,,0.438,-0.28,0.262,0,0.599,0.69,0,1,0.54,,,,,,,,,,,
13301,20100212,-93.15,39.87,,,,,0.37,-0.58,1,0,0.439,-0.28,0.399,0,0.599,0.69,0,1,0.54,,,,,,,,,,,
13301,20100213,-93.15,39.87,,,,,0.371,-0.58,1,0,0.44,-0.29,0.506,0,0.599,0.69,0,1,0.54,,,,,,,,,,,
13301,20100214,-93.15,39.87,,,,,0.371,-0.58,1,0,0.441,-0.29,0.53,0,0.599,0.69,0,1,0.539,,,,,,,,,,,
13301,20100215,-93.15,39.87,,,,,0.372,-0.59,1,0,0.442,-0.29,0.518,0,0.599,0.7,0,1,0.539,,,,,,,,,,,
13301,20100216,-93.15,39.87,,,,,0.373,-0.58,1,0,0.442,-0.28,0.464,0,0.599,0.7,0,1,0.539,,,,,,,,,,,
13301,20100217,-93.15,39.87,,,,,0.373,-0.58,1,0,0.443,-0.28,0.387,0,0.6,0.72,0,1,0.538,,,,,,,,,,,
13301,20100218,-93.15,39.87,,,,,0.374,-0.57,1,0,0.443,-0.27,0.274,0,0.6,0.73,0,1,0.538,,,,,,,,,,,
13301,20100219,-93.15,39.87,,,,,0.375,-0.57,1,0,0.443,-0.27,0.137,0,0.6,0.74,0,1,0.537,,,,,,,,,,,
13301,20100220,-93.15,39.87,,,,,0.375,-0.56,1,0,0.443,-0.27,0.06,0,0.6,0.75,0,1,0.537,,,,,,,,,,,
13301,20100221,-93.15,39.87,,,,,0.375,-0.56,1,0,0.443,-0.27,0.042,0,0.6,0.76,0,1,0.537,,,,,,,,,,,
13301,20100222,-93.15,39.87,,,,,0.376,-0.54,1,0,0.443,-0.26,0.036,0,0.6,0.76,0,1,0.537,,,,,,,,,,,
13301,20100223,-93.15,39.87,,,,,0.377,-0.53,0.952,0,0.444,-0.26,0.036,0,0.6,0.75,0,1,0.537,,,,,,,,,,,
13301,20100224,-93.15,39.87,,,,,0.379,-0.51,0.81,0,0.446,-0.23,0.036,0,0.6,0.72,0,1,0.537,,,,,,,,,,,
13301,20100225,-93.15,39.87,,,,,0.38,-0.49,0.667,0,0.448,-0.2,0.036,0,0.6,0.69,0,1,0.538,,,,,,,,,,,
13301,20100226,-93.15,39.87,,,,,0.382,-0.47,0.524,0,0.452,-0.16,0.036,0,0.6,0.66,0,1,0.538,,,,,,,,,,,
13301,20100227,-93.15,39.87,0.188,-1.86,1,0,0.384,-0.45,0.381,0,0.455,-0.12,0.006,0,0.6,0.62,0,1,0.538,,,,0.286,-1.19,1,0,0.433,,,
13301,20100228,-93.15,39.87,0.187,-1.85,1,0,0.385,-0.43,0.304,0,0.457,-0.09,0,0,0.6,0.59,0,1,0.538,,,,0.286,-1.18,1,0,0.434,,,
13301,20100301,-93.15,39.87,0.187,-1.83,1,0,0.385,-0.43,0.304,0,0.459,-0.08,0,0,0.6,0.56,0,1,0.539,,,,0.286,-1.17,1,0,0.434,,,
13301,20100302,-93.15,39.87,0.187,-1.81,1,0,0.385,-0.44,0.351,0,0.46,-0.07,0,0,0.601,0.53,0,1,0.539,,,,0.286,-1.17,1,0,0.434,,,
13301,20100303,-93.15,39.87,0.187,-1.8,1,0,0.385,-0.45,0.494,0,0.46,-0.08,0,0,0.601,0.51,0,1,0.539,,,,0.286,-1.17,1,0,0.434,,,
13301,20100304,-93.15,39.87,0.187,-1.79,1,0,0.385,-0.45,0.637,0,0.461,-0.09,0,0,0.601,0.49,0,1,0.539,,,,0.286,-1.16,1,0,0.435,,,
13301,20100305,-93.15,39.87,0.189,-1.78,1,0,0.386,-0.45,0.679,0,0.466,-0.04,0,0.065,0.601,0.48,0,1,0.54,,,,0.287,-1.15,1,0,0.436,,,
13301,20100306,-93.15,39.87,0.194,-1.74,1,0,0.397,-0.35,0.679,0.071,0.476,0.06,0,0.208,0.601,0.47,0,1,0.54,,,,0.295,-1.08,0.946,0,0.442,,,
13301,20100307,-93.15,39.87,0.239,-1.36,0.911,0.083,0.417,-0.16,0.613,0.214,0.487,0.17,0,0.351,0.601,0.47,0,1,0.54,,,,0.328,-0.79,0.804,0.089,0.457,,,
13301,20100308,-93.15,39.87,0.288,-0.97,0.806,0.188,0.438,0.04,0.47,0.357,0.499,0.28,0,0.494,0.602,0.47,0,1,0.539,,,,0.361,-0.5,0.694,0.194,0.472,,,
13301,20100309,-93.15,39.87,0.345,-0.51,0.656,0.338,0.457,0.23,0.327,0.5,0.51,0.4,0,0.637,0.602,0.46,0,1,0.539,,,,0.399,-0.16,0.544,0.344,0.49,,,
13301,20100310,-93.15,39.87,0.402,-0.06,0.506,0.488,0.476,0.41,0.185,0.643,0.522,0.52,0,0.78,0.602,0.46,0,1,0.539,,,,0.438,0.17,0.394,0.494,0.508,,,
13301,20100311,-93.15,39.87,0.458,0.38,0.356,0.638,0.496,0.59,0.042,0.786,0.533,0.62,0,0.923,0.603,0.45,0,1,0.539,,,,0.476,0.48,0.244,0.644,0.525,,,
13301,20100312,-93.15,39.87,0.514,0.8,0.206,0.788,0.514,0.76,0,0.929,0.539,0.67,0,1,0.604,0.45,0,1,0.539,,,,0.514,0.79,0.094,0.794,0.542,,,
13301,20100313,-93.15,39.87,0.566,1.2,0.056,0.938,0.523,0.83,0,1,0.541,0.66,0,1,0.605,0.45,0,1,0.54,,,,0.544,1.04,0,0.944,0.555,,,
13301,20100314,-93.15,39.87,0.577,1.24,0,1,0.522,0.81,0,1,0.542,0.65,0,1,0.606,0.45,0,1,0.539,,,,0.549,1.05,0,1,0.557,,,
13301,20100315,-93.15,39.87,0.57,1.15,0,1,0.521,0.78,0,1,0.544,0.63,0,1,0.607,0.45,0,1,0.54,,,,0.546,0.98,0,1,0.556,,,
13301,20100316,-93.15,39.87,0.568,1.09,0,1,0.522,0.76,0,1,0.545,0.62,0,1,0.608,0.46,0,1,0.54,,,,0.545,0.95,0,1,0.557,,,
13301,20100317,-93.15,39.87,0.56,1.01,0,1,0.523,0.75,0,1,0.546,0.6,0,1,0.609,0.46,0,1,0.541,,,,0.542,0.9,0,1,0.556,,,
13301,20100318,-93.15,39.87,0.548,0.91,0,0.911,0.522,0.73,0,1,0.547,0.57,0,1,0.61,0.47,0,1,0.542,,,,0.535,0.83,0,0.958,0.554,,,
13301,20100319,-93.15,39.87,0.532,0.79,0,0.768,0.518,0.68,0,0.917,0.547,0.55,0,1,0.611,0.47,0,1,0.542,,,,0.525,0.74,0,0.815,0.55,,,
13301,20100320,-93.15,39.87,0.514,0.65,0,0.625,0.512,0.62,0,0.774,0.547,0.53,0,1,0.611,0.47,0,1,0.543,,,,0.513,0.63,0,0.673,0.545,,,
13301,20100321,-93.15,39.87,0.495,0.51,0,0.482,0.505,0.55,0,0.643,0.547,0.51,0,1,0.611,0.47,0,1,0.544,,,,0.5,0.52,0,0.53,0.541,,,
13301,20100322,-93.15,39.87,0.488,0.47,0,0.446,0.504,0.54,0,0.643,0.547,0.5,0,1,0.612,0.48,0,1,0.545,,,,0.496,0.5,0,0.494,0.539,,,
13301,20100323,-93.15,39.87,0.488,0.48,0,0.446,0.504,0.55,0,0.643,0.547,0.49,0,1,0.612,0.48,0,1,0.545,,,,0.496,0.51,0,0.494,0.539,,,
13301,20100324,-93.15,39.87,0.488,0.49,0,0.423,0.504,0.55,0,0.643,0.547,0.48,0,1,0.612,0.48,0,1,0.545,,,,0.496,0.52,0,0.494,0.539,,,
13301,20100325,-93.15,39.87,0.492,0.52,0,0.435,0.504,0.56,0,0.643,0.547,0.47,0,1,0.612,0.48,0,1,0.545,,,,0.498,0.54,0,0.53,0.54,,,
13301,20100326,-93.15,39.87,0.504,0.63,0,0.577,0.509,0.6,0,0.726,0.548,0.48,0,1,0.612,0.48,0,1,0.545,,,,0.506,0.62,0,0.673,0.544,,,
13301,20100327,-93.15,39.87,0.512,0.7,0,0.72,0.514,0.67,0,0.869,0.548,0.49,0,1,0.613,0.48,0,1,0.545,,,,0.513,0.69,0,0.815,0.546,,,
13301,20100328,-93.15,39.87,0.518,0.75,0,0.833,0.52,0.73,0,1,0.548,0.5,0,1,0.613,0.48,0,1,0.545,,,,0.519,0.75,0,0.952,0.549,,,
13301,20100329,-93.15,39.87,0.511,0.7,0,0.78,0.516,0.71,0,0.97,0.549,0.51,0,1,0.613,0.48,0,1,0.545,,,,0.513,0.71,0,0.917,0.547,,,
13301,20100330,-93.15,39.87,0.496,0.59,0,0.637,0.509,0.65,0,0.827,0.548,0.53,0,1,0.613,0.48,0,1,0.545,,,,0.502,0.62,0,0.774,0.542,,,
13301,20100331,-93.15,39.87,0.487,0.52,0,0.537,0.498,0.56,0,0.71,0.547,0.54,0,1,0.613,0.47,0,1,0.546,,,,0.492,0.54,0,0.654,0.538,,,
13301,20100401,-93.15,39.87,0.473,0.42,0,0.469,0.484,0.44,0,0.562,0.541,0.49,0,0.889,0.614,0.47,0,1,0.546,,,,0.478,0.43,0,0.512,0.531,,,
13301,20100402,-93.15,39.87,0.453,0.25,0,0.321,0.467,0.29,0,0.414,0.53,0.4,0,0.741,0.614,0.47,0,1,0.546,,,,0.46,0.27,0,0.364,0.522,,,
13301,20100403,-93.15,39.87,0.441,0.16,0,0.173,0.453,0.17,0,0.265,0.524,0.37,0,0.679,0.615,0.47,0,1,0.547,,,,0.447,0.17,0,0.216,0.516,,,
13301,20100404,-93.15,39.87,0.432,0.09,0,0.056,0.44,0.06,0,0.117,0.519,0.34,0,0.611,0.616,0.47,0,1,0.547,,,,0.436,0.08,0,0.074,0.511,,,
13301,20100405,-93.15,39.87,0.425,0.04,0,0,0.431,-0.02,0,0,0.513,0.3,0,0.537,0.617,0.47,0,1,0.547,,,,0.428,0.02,0,0,0.507,,,
13301,20100406,-93.15,39.87,0.422,0.02,0,0,0.426,-0.05,0,0,0.511,0.31,0,0.537,0.618,0.48,0,1,0.548,,,,0.424,0,0,0,0.505,,,
13301,20100407,-93.15,39.87,0.428,0.09,0,0.06,0.43,0.01,0,0.06,0.51,0.33,0,0.512,0.619,0.48,0,1,0.548,,,,0.429,0.06,0,0.06,0.507,,,
13301,20100408,-93.15,39.87,0.446,0.27,0,0.202,0.445,0.18,0,0.202,0.517,0.44,0,0.619,0.62,0.49,0,1,0.549,,,,0.446,0.23,0,0.202,0.515,,,
13301,20100409,-93.15,39.87,0.455,0.38,0,0.345,0.46,0.34,0,0.345,0.527,0.58,0,0.762,0.621,0.5,0,1,0.55,,,,0.458,0.36,0,0.345,0.523,,,
13301,20100410,-93.15,39.87,0.457,0.41,0,0.387,0.464,0.4,0,0.399,0.531,0.65,0,0.821,0.622,0.5,0,1,0.551,,,,0.46,0.41,0,0.399,0.525,,,
13301,20100411,-93.15,39.87,0.456,0.42,0,0.387,0.462,0.41,0,0.399,0.527,0.63,0,0.768,0.622,0.5,0,1,0.551,,,,0.459,0.42,0,0.399,0.524,,,
13301,20100412,-93.15,39.87,0.452,0.4,0,0.387,0.459,0.41,0,0.399,0.522,0.58,0,0.696,0.623,0.5,0,1,0.552,,,,0.456,0.4,0,0.399,0.522,,,
13301,20100413,-93.15,39.87,0.446,0.37,0,0.387,0.454,0.38,0,0.399,0.511,0.48,0,0.554,0.623,0.5,0,1,0.553,,,,0.45,0.37,0,0.399,0.517,,,
13301,20100414,-93.15,39.87,0.431,0.25,0.036,0.327,0.444,0.31,0,0.339,0.5,0.38,0,0.452,0.624,0.5,0,0.994,0.554,,,,0.437,0.27,0,0.339,0.511,,,
13301,20100415,-93.15,39.87,0.403,-0.01,0.179,0.185,0.424,0.13,0,0.196,0.486,0.23,0,0.31,0.624,0.5,0,0.994,0.554,,,,0.413,0.05,0.119,0.196,0.498,,,
13301,20100416,-93.15,39.87,0.381,-0.2,0.321,0.042,0.405,-0.03,0,0.054,0.471,0.08,0,0.167,0.623,0.48,0,0.994,0.555,,,,0.393,-0.12,0.262,0.054,0.487,,,
13301,20100417,-93.15,39.87,0.364,-0.34,0.464,0,0.395,-0.12,0.012,0,0.458,-0.06,0,0.024,0.621,0.47,0,0.994,0.555,,,,0.38,-0.24,0.405,0,0.479,,,
13301,20100418,-93.15,39.87,0.348,-0.48,0.607,0,0.389,-0.17,0.06,0,0.451,-0.12,0.006,0,0.618,0.45,0,0.994,0.555,,,,0.368,-0.34,0.548,0,0.472,,,
13301,20100419,-93.15,39.87,0.331,-0.61,0.75,0,0.383,-0.21,0.202,0,0.446,-0.16,0.054,0,0.616,0.43,0,0.994,0.556,,,,0.357,-0.43,0.69,0,0.466,,,
13301,20100420,-93.15,39.87,0.315,-0.74,0.893,0,0.377,-0.26,0.345,0,0.441,-0.2,0.196,0,0.613,0.42,0,0.982,0.556,,,,0.346,-0.52,0.833,0,0.461,,,
13301,20100421,-93.15,39.87,0.299,-0.86,1,0,0.37,-0.32,0.488,0,0.437,-0.24,0.339,0,0.611,0.41,0,0.988,0.557,,,,0.334,-0.61,0.976,0,0.455,,,
13301,20100422,-93.15,39.87,0.285,-0.96,1,0,0.363,-0.38,0.631,0,0.432,-0.27,0.482,0,0.606,0.38,0,0.899,0.557,,,,0.324,-0.69,1,0,0.449,,,
13301,20100423,-93.15,39.87,0.277,-1,1,0,0.356,-0.43,0.774,0,0.428,-0.31,0.625,0,0.603,0.37,0,0.833,0.558,,,,0.316,-0.74,1,0,0.444,,,
13301,20100424,-93.15,39.87,0.286,-0.89,0.857,0,0.356,-0.42,0.774,0,0.426,-0.31,0.637,0,0.603,0.38,0,0.833,0.558,,,,0.321,-0.67,0.869,0,0.446,,,
13301,20100425,-93.15,39.87,0.31,-0.66,0.714,0.083,0.366,-0.3,0.726,0.077,0.434,-0.21,0.631,0.077,0.604,0.41,0,0.833,0.558,,,,0.338,-0.49,0.726,0.083,0.454,,,
13301,20100426,-93.15,39.87,0.349,-0.32,0.571,0.226,0.385,-0.09,0.583,0.22,0.45,-0.01,0.583,0.22,0.607,0.44,0,0.833,0.559,,,,0.367,-0.2,0.583,0.226,0.47,,,
13301,20100427,-93.15,39.87,0.384,0,0.429,0.369,0.407,0.14,0.44,0.363,0.467,0.2,0.44,0.363,0.61,0.48,0,0.845,0.559,,,,0.395,0.08,0.44,0.369,0.485,,,
13301,20100428,-93.15,39.87,0.413,0.26,0.286,0.512,0.426,0.35,0.298,0.506,0.485,0.42,0.298,0.506,0.612,0.51,0,0.845,0.559,,,,0.419,0.32,0.298,0.512,0.499,,,
13301,20100429,-93.15,39.87,0.436,0.47,0.143,0.619,0.44,0.51,0.155,0.649,0.503,0.63,0.155,0.649,0.617,0.56,0,0.935,0.559,,,,0.438,0.5,0.155,0.655,0.511,,,
13301,20100430,-93.15,39.87,0.453,0.63,0,0.619,0.451,0.63,0.012,0.673,0.516,0.78,0.012,0.792,0.621,0.61,0,1,0.559,,,,0.452,0.65,0.012,0.685,0.52,,,
13301,20100501,-93.15,39.87,0.47,0.78,0,0.738,0.465,0.78,0,0.792,0.531,0.95,0,0.935,0.624,0.66,0,1,0.559,,,,0.468,0.79,0,0.804,0.53,,,
13301,20100502,-93.15,39.87,0.471,0.78,0,0.798,0.475,0.86,0,0.857,0.539,1.03,0,1,0.626,0.69,0,1,0.559,,,,0.473,0.84,0,0.863,0.534,,,
13301,20100503,-93.15,39.87,0.466,0.73,0,0.798,0.477,0.85,0,0.857,0.539,1.01,0,1,0.626,0.72,0,1,0.559,,,,0.471,0.81,0,0.863,0.533,,,
13301,20100504,-93.15,39.87,0.469,0.73,0,0.798,0.479,0.85,0,0.857,0.54,1,0,1,0.626,0.74,0,1,0.559,,,,0.474,0.82,0,0.863,0.535,,,
13301,20100505,-93.15,39.87,0.468,0.71,0,0.798,0.48,0.84,0,0.857,0.54,0.97,0,1,0.627,0.77,0,1,0.559,,,,0.474,0.81,0,0.863,0.535,,,
13301,20100506,-93.15,39.87,0.467,0.7,0,0.738,0.478,0.82,0,0.815,0.536,0.91,0,1,0.628,0.8,0,1,0.56,,,,0.472,0.8,0,0.81,0.534,,,
13301,20100507,-93.15,39.87,0.467,0.7,0,0.738,0.478,0.82,0,0.792,0.531,0.86,0,0.893,0.628,0.82,0,1,0.561,,,,0.473,0.8,0,0.78,0.533,,,
13301,20100508,-93.15,39.87,0.452,0.59,0,0.619,0.468,0.73,0,0.673,0.521,0.75,0,0.756,0.629,0.83,0,1,0.561,,,,0.46,0.69,0,0.661,0.526,,,
13301,20100509,-93.15,39.87,0.439,0.49,0,0.476,0.453,0.61,0,0.53,0.508,0.63,0,0.613,0.629,0.84,0,1,0.562,,,,0.446,0.58,0,0.518,0.518,,,
13301,20100510,-93.15,39.87,0.419,0.35,0,0.333,0.437,0.47,0,0.387,0.494,0.49,0,0.47,0.629,0.85,0,1,0.563,,,,0.428,0.43,0,0.375,0.508,,,
13301,20100511,-93.15,39.87,0.412,0.3,0,0.298,0.429,0.39,0,0.345,0.489,0.43,0,0.429,0.629,0.85,0,1,0.563,,,,0.421,0.36,0,0.339,0.504,,,
13301,20100512,-93.15,39.87,0.424,0.36,0,0.298,0.43,0.38,0,0.345,0.489,0.41,0,0.429,0.629,0.86,0,1,0.563,,,,0.427,0.39,0,0.339,0.507,,,
13301,20100513,-93.15,39.87,0.441,0.45,0,0.393,0.441,0.45,0,0.387,0.494,0.44,0,0.429,0.629,0.87,0,1,0.563,,,,0.441,0.47,0,0.393,0.514,,,
13301,20100514,-93.15,39.87,0.464,0.59,0,0.536,0.454,0.53,0,0.53,0.507,0.52,0,0.536,0.629,0.88,0,1,0.563,,,,0.459,0.59,0,0.536,0.523,,,
13301,20100515,-93.15,39.87,0.483,0.69,0,0.679,0.468,0.62,0,0.673,0.519,0.6,0,0.673,0.629,0.91,0,1,0.563,,,,0.475,0.69,0,0.679,0.532,,,
